engine_id,cycle,RUL,sequence_idx
73,172,41,12605
92,261,80,16107
11,152,88,1968
92,251,90,16097
90,128,26,15743
82,119,95,14118
28,45,120,4697
30,65,129,4987
74,74,92,12691
27,125,31,4650
7,59,200,1159
56,50,225,9405
86,100,178,14945
7,225,34,1325
61,116,69,10288
87,99,79,15193
28,144,21,4796
41,160,56,6796
34,183,12,5808
96,242,94,17009
82,164,50,14163
42,69,127,6892
8,125,25,1455
32,118,73,5410
50,73,125,8333
80,103,82,13735
76,200,10,13154
16,169,40,2800
58,127,20,9836
61,160,25,10332
74,111,55,12728
46,156,100,7616
74,32,134,12649
20,98,136,3451
80,146,39,13778
47,128,86,7815
25,224,6,4378
53,124,71,8921
73,116,97,12549
88,116,97,15359
41,80,136,6716
60,99,73,10128
69,356,6,11985
21,178,17,3736
13,93,70,2261
45,98,60,7429
23,108,60,4005
55,111,82,9302
96,73,263,16840
80,40,145,13672
66,188,14,11190
14,92,88,2394
7,85,174,1185
11,191,49,2007
2,60,227,193
80,171,14,13803
95,259,24,16772
52,157,56,8770
83,227,66,14411
33,71,129,5525
5,70,199,771
63,108,66,10587
8,148,2,1478
11,30,210,1846
72,170,43,12419
73,33,180,12466
21,182,13,3740
75,38,191,12792
82,100,114,14099
88,193,20,15436
48,114,117,7986
84,119,148,14567
2,272,15,405
41,112,104,6748
76,153,57,13107
61,93,92,10265
99,113,72,17487
60,59,113,10088
94,168,90,16452
38,104,90,6317
69,222,140,11851
40,104,84,6581
63,92,82,10571
8,117,33,1447
2,209,78,342
45,137,21,7468
78,59,172,13319
67,153,160,11328
64,95,188,10719
4,186,3,727
27,52,104,4577
54,205,52,9168
55,59,134,9250
96,128,208,16895
83,32,261,14216
20,163,71,3516
45,37,121,7368
99,150,35,17524
43,166,41,7156
47,164,50,7851
60,149,23,10178
71,62,146,12132
56,136,139,9491
79,153,46,13615
7,248,11,1348
4,119,70,660
82,79,135,14078
9,41,160,1492
91,83,52,15823
92,242,99,16088
5,77,192,778
31,67,167,5154
62,179,1,10507
59,58,173,9885
98,127,29,17374
55,86,107,9277
15,71,136,2524
85,182,6,14868
94,95,163,16379
32,82,109,5374
18,140,55,3198
81,155,85,13943
91,125,10,15865
34,92,103,5717
84,261,6,14709
96,192,144,16959
82,88,126,14087
92,41,300,15887
49,185,30,8259
89,106,111,15533
1,70,122,40
62,133,47,10461
93,52,103,16210
86,105,173,14950
95,213,70,16726
76,154,56,13108
79,52,147,13514
92,271,70,16117
83,240,53,14424
68,180,19,11639
41,180,36,6816
63,80,94,10559
85,152,36,14838
90,151,3,15766
64,80,203,10704
16,92,117,2723
82,141,73,14140
8,130,20,1460
5,232,37,933
55,144,49,9335
26,138,61,4493
43,165,42,7155
85,143,45,14829
76,120,90,13074
96,309,27,17076
75,166,63,12920
80,54,131,13686
81,159,81,13947
87,81,97,15175
44,62,130,7230
69,352,10,11981
62,84,96,10412
30,153,41,5075
63,44,130,10523
47,193,21,7880
32,102,89,5394
57,40,97,9641
17,135,141,2946
47,102,112,7789
24,142,5,4178
24,52,95,4088
11,151,89,1967
96,81,255,16848
95,179,104,16692
25,95,135,4249
73,124,89,12557
42,176,20,6999
3,32,147,423
97,44,158,17118
60,67,105,10096
98,63,93,17310
94,192,66,16476
71,39,169,12109
37,70,100,6142
34,36,159,5661
81,182,58,13970
69,181,181,11810
54,68,189,9031
27,71,85,4596
15,206,1,2659
1,171,21,141
15,144,63,2597
41,65,151,6701
8,47,103,1377
21,116,79,3674
57,57,80,9658
100,112,88,17642
38,149,45,6362
45,87,71,7418
28,89,76,4741
70,38,99,12000
7,38,221,1138
62,121,59,10449
45,43,115,7374
76,178,32,13132
10,164,58,1787
71,60,148,12130
89,84,133,15511
27,121,35,4646
46,108,148,7568
3,68,111,459
37,43,127,6115
49,105,110,8179
68,106,93,11565
5,247,22,948
69,263,99,11892
56,173,102,9528
38,157,37,6370
27,103,53,4628
44,190,2,7358
84,30,237,14478
35,134,47,5925
82,127,87,14126
36,97,61,6040
3,50,129,441
40,182,6,6659
58,85,62,9794
62,102,78,10430
53,34,161,8831
54,83,174,9046
22,106,96,3830
30,141,53,5063
37,72,98,6144
89,168,49,15595
96,148,188,16915
38,131,63,6344
92,188,153,16034
11,142,98,1958
55,71,122,9262
1,185,7,155
62,159,21,10487
88,144,69,15387
27,53,103,4578
6,148,40,1089
36,106,52,6049
84,159,108,14607
66,130,72,11132
53,118,77,8915
73,143,70,12576
54,159,98,9122
48,78,153,7950
66,99,103,11101
10,51,171,1674
41,127,89,6763
93,37,118,16195
39,38,90,6416
54,124,133,9087
67,264,49,11439
13,158,5,2326
43,106,101,7096
6,157,31,1098
87,100,78,15194
73,192,21,12625
77,95,59,13230
39,72,56,6450
72,79,134,12328
64,161,122,10785
10,92,130,1715
59,63,168,9890
54,209,48,9172
80,96,89,13728
50,121,77,8381
56,78,197,9433
22,107,95,3831
38,86,108,6299
19,124,34,3348
24,43,104,4079
54,214,43,9177
59,186,45,10013
97,112,90,17186
4,46,143,587
55,155,38,9346
77,134,20,13269
88,149,64,15392
65,86,67,10964
15,51,156,2504
60,62,110,10091
80,43,142,13675
17,179,97,2990
97,58,144,17132
80,74,111,13706
87,164,14,15258
84,98,169,14546
4,104,85,645
80,113,72,13745
69,120,242,11749
56,232,43,9587
2,131,156,264
69,110,252,11739
87,146,32,15240
41,152,64,6788
98,92,64,17339
47,146,68,7833
77,82,72,13217
60,102,70,10131
22,140,62,3864
62,107,73,10435
63,113,61,10592
38,61,133,6274
95,65,218,16578
100,44,156,17574
21,153,42,3711
50,178,20,8438
58,77,70,9786
82,47,167,14046
9,78,123,1529
91,116,19,15856
5,222,47,923
87,72,106,15166
44,161,31,7329
25,210,20,4364
4,128,61,669
21,46,149,3604
30,186,8,5108
60,73,99,10102
52,153,60,8766
31,161,73,5248
43,193,14,7183
71,80,128,12150
83,34,259,14218
81,47,193,13835
64,264,19,10888
15,138,69,2591
35,115,66,5906
59,146,85,9973
40,32,156,6509
67,30,283,11205
43,143,64,7133
13,139,24,2307
52,191,22,8804
21,132,63,3690
4,146,43,687
82,204,10,14203
4,71,118,612
43,177,30,7167
87,159,19,15253
18,142,53,3200
62,131,49,10459
66,166,36,11168
40,152,36,6629
24,99,48,4135
11,82,158,1898
81,149,91,13937
2,149,138,282
2,125,162,258
66,114,88,11116
97,181,21,17255
29,155,8,4943
16,191,18,2822
85,35,153,14721
68,72,127,11531
20,172,62,3525
74,138,28,12755
42,148,48,6971
89,91,126,15518
79,59,140,13521
31,136,98,5223
13,117,46,2285
36,120,38,6063
48,206,25,8078
27,129,27,4654
30,78,116,5000
41,74,142,6710
97,93,109,17167
52,63,150,8676
62,75,105,10403
32,124,67,5416
3,84,95,475
15,102,105,2555
48,215,16,8087
1,37,155,7
69,220,142,11849
39,33,95,6411
15,98,109,2551
76,112,98,13066
73,161,52,12594
41,216,0,6852
33,92,108,5546
78,229,2,13489
14,124,56,2426
41,108,108,6744
59,179,52,10006
29,81,82,4869
13,106,57,2274
54,240,17,9203
9,126,75,1577
44,96,96,7264
55,68,125,9259
60,154,18,10183
23,73,95,3970
79,103,96,13565
35,88,93,5879
93,111,44,16269
74,117,49,12734
97,98,104,17172
43,203,4,7193
22,143,59,3867
97,171,31,17245
41,187,29,6823
67,65,248,11240
46,88,168,7548
5,80,189,781
86,94,184,14939
64,243,40,10867
10,126,96,1749
94,215,43,16499
84,100,167,14548
65,105,48,10983
40,42,146,6519
34,149,46,5774
84,101,166,14549
77,36,118,13171
82,190,24,14189
55,92,101,9283
85,32,156,14718
55,178,15,9369
96,241,95,17008
13,156,7,2324
85,40,148,14726
61,99,86,10271
30,133,61,5055
64,176,107,10800
96,110,226,16877
62,154,26,10482
10,104,118,1727
4,69,120,610
27,141,15,4666
90,44,110,15659
32,121,70,5413
48,231,0,8103
49,100,115,8174
51,106,107,8535
92,282,59,16128
67,174,139,11349
21,192,3,3750
75,170,59,12924
74,105,61,12722
98,62,94,17309
67,232,81,11407
1,127,65,97
42,162,34,6985
18,79,116,3137
78,108,123,13368
83,173,120,14357
9,86,115,1537
69,151,211,11780
86,185,93,15030
21,90,105,3648
64,225,58,10849
87,73,105,15167
9,66,135,1517
77,118,36,13253
9,182,19,1633
27,99,57,4624
73,31,182,12464
69,232,130,11861
40,89,99,6566
99,139,46,17513
12,63,107,2090
43,107,100,7097
37,99,71,6171
46,61,195,7521
4,31,158,572
59,52,179,9879
95,51,232,16564
96,169,167,16936
17,251,25,3062
4,56,133,597
84,214,53,14662
40,156,32,6633
54,123,134,9086
47,188,26,7875
89,109,108,15536
44,177,15,7345
38,91,103,6304
89,83,134,15510
97,191,11,17265
91,43,92,15783
74,54,112,12671
76,186,24,13140
36,33,125,5976
51,133,80,8562
11,122,118,1938
93,66,89,16224
48,228,3,8100
10,130,92,1753
21,112,83,3670
69,215,147,11844
78,133,98,13393
89,92,125,15519
14,59,121,2361
25,106,124,4260
32,140,51,5432
38,72,122,6285
77,48,106,13183
87,119,59,15213
98,33,123,17280
69,300,62,11929
87,38,140,15132
95,243,40,16756
94,143,115,16427
95,174,109,16687
33,137,63,5591
7,71,188,1171
48,55,176,7927
89,121,96,15548
95,280,3,16793
56,259,16,9614
86,129,149,14974
67,158,155,11333
90,126,28,15741
98,108,48,17355
89,200,17,15627
84,83,184,14531
96,250,86,17017
5,173,96,874
13,129,34,2297
97,71,131,17145
15,190,17,2643
87,50,128,15144
97,45,157,17119
32,55,136,5347
96,336,0,17103
54,69,188,9032
100,145,55,17675
4,40,149,581
2,71,216,204
47,209,5,7896
58,124,23,9833
11,198,42,2014
67,270,43,11445
69,34,328,11663
5,204,65,905
4,90,99,631
51,32,181,8461
92,264,77,16110
11,158,82,1974
1,192,0,162
30,76,118,4998
92,86,255,15932
56,202,73,9557
63,174,0,10653
28,61,104,4713
54,104,153,9067
8,101,49,1431
42,45,151,6868
75,81,148,12835
77,137,17,13272
81,187,53,13975
96,222,114,16989
46,250,6,7710
47,49,165,7736
25,129,101,4283
46,71,185,7531
93,127,28,16285
88,126,87,15369
79,31,168,13493
66,46,156,11048
59,226,5,10053
64,227,56,10851
20,31,203,3384
16,208,1,2839
75,174,55,12928
90,79,75,15694
92,262,79,16108
45,131,27,7462
86,233,45,15078
75,171,58,12925
19,107,51,3331
99,140,45,17514
63,116,58,10595
38,191,3,6404
53,98,97,8895
12,69,101,2096
60,166,6,10195
93,71,84,16229
48,127,104,7999
79,198,1,13660
92,54,287,15900
30,95,99,5017
52,125,88,8738
8,119,31,1449
92,215,126,16061
42,77,119,6900
15,157,50,2610
11,84,156,1900
49,112,103,8186
22,196,6,3920
16,126,83,2757
83,132,161,14316
38,184,10,6397
60,48,124,10077
69,259,103,11888
81,142,98,13930
30,146,48,5068
82,83,131,14082
12,70,100,2097
50,69,129,8329
81,96,144,13884
97,197,5,17271
33,170,30,5624
54,65,192,9028
20,118,116,3471
75,135,94,12889
83,288,5,14472
49,192,23,8266
12,144,26,2171
96,320,16,17087
81,82,158,13870
10,110,112,1733
51,161,52,8590
11,194,46,2010
78,98,133,13358
82,64,150,14063
4,118,71,659
7,183,76,1283
73,52,161,12485
94,149,109,16433
72,199,14,12448
59,201,30,10028
98,148,8,17395
6,78,110,1019
94,108,150,16392
56,163,112,9518
65,124,29,11002
52,54,159,8667
16,179,30,2810
94,247,11,16531
9,200,1,1651
5,129,140,830
7,69,190,1169
64,96,187,10720
56,43,232,9398
38,43,151,6256
89,110,107,15537
32,177,14,5469
76,73,137,13027
51,194,19,8623
61,86,99,10258
5,166,103,867
66,164,38,11166
100,97,103,17627
30,171,23,5093
32,141,50,5433
3,150,29,541
78,127,104,13387
55,133,60,9324
100,67,133,17597
74,76,90,12693
38,141,53,6354
97,103,99,17177
20,37,197,3390
94,68,190,16352
66,152,50,11154
72,98,115,12347
67,276,37,11451
92,113,228,15959
83,42,251,14226
89,101,116,15528
100,144,56,17674
64,151,132,10775
65,127,26,11005
23,62,106,3959
66,137,65,11139
40,166,22,6643
78,106,125,13366
41,205,11,6841
92,161,180,16007
20,233,1,3586
75,59,170,12813
90,104,50,15719
15,110,97,2563
64,198,85,10822
98,56,100,17303
88,145,68,15388
30,114,80,5036
6,139,49,1080
73,42,171,12475
35,100,81,5891
61,105,80,10277
84,89,178,14537
63,165,9,10644
30,44,150,4966
11,207,33,2023
76,155,55,13109
96,78,258,16845
48,37,194,7909
95,105,178,16618
44,153,39,7321
2,93,194,226
6,72,116,1013
85,185,3,14871
11,113,127,1929
93,47,108,16205
31,164,70,5251
56,241,34,9596
12,152,18,2179
4,156,33,697
6,183,5,1124
45,47,111,7378
70,125,12,12087
91,100,35,15840
30,188,6,5110
48,30,201,7902
10,155,67,1778
88,153,60,15396
15,181,26,2634
46,84,172,7544
46,144,112,7604
20,136,98,3489
81,156,84,13944
6,96,92,1037
83,101,192,14285
62,120,60,10448
91,46,89,15786
100,151,49,17681
51,76,137,8505
15,196,11,2649
62,145,35,10473
86,88,190,14933
17,168,108,2979
15,94,113,2547
80,72,113,13704
31,45,189,5132
12,132,38,2159
87,178,0,15272
67,154,159,11329
54,151,106,9114
82,43,171,14042
84,118,149,14566
39,67,61,6445
23,70,98,3967
8,98,52,1428
93,96,59,16254
15,67,140,2520
88,203,10,15446
48,161,70,8033
76,207,3,13161
59,220,11,10047
32,51,140,5343
80,162,23,13794
36,76,82,6019
3,57,122,448
94,110,148,16394
56,121,154,9476
36,52,106,5995
89,82,135,15509
21,169,26,3727
44,185,7,7353
51,124,89,8553
38,66,128,6279
78,162,69,13422
96,39,297,16806
44,127,65,7295
56,141,134,9496
38,38,156,6251
35,135,46,5926
78,81,150,13341
14,158,22,2460
1,52,140,22
12,39,131,2066
10,30,192,1653
53,97,98,8894
52,93,120,8706
65,57,96,10935
8,46,104,1376
10,101,121,1724
64,36,247,10660
22,30,172,3754
63,38,136,10517
52,39,174,8652
78,95,136,13355
24,147,0,4183
96,118,218,16885
24,46,101,4082
57,77,60,9678
69,241,121,11870
51,45,168,8474
40,102,86,6579
27,33,123,4558
73,67,146,12500
86,31,247,14876
76,103,107,13057
20,184,50,3537
92,332,9,16178
42,180,16,7003
64,149,134,10773
56,205,70,9560
98,38,118,17285
92,45,296,15891
52,176,37,8789
73,110,103,12543
84,90,177,14538
59,124,107,9951
84,123,144,14571
75,196,33,12950
4,105,84,646
38,168,26,6381
46,67,189,7527
99,101,84,17475
83,31,262,14215
89,138,79,15565
43,175,32,7165
69,31,331,11660
88,164,49,15407
46,237,19,7697
66,180,22,11182
7,156,103,1256
29,87,76,4875
64,112,171,10736
1,68,124,38
32,49,142,5341
58,50,97,9759
83,273,20,14457
71,188,20,12258
71,110,98,12180
43,41,166,7031
12,133,37,2160
4,144,45,685
88,151,62,15394
67,260,53,11435
94,66,192,16350
83,107,186,14291
14,159,21,2461
71,205,3,12275
65,151,2,11029
69,260,102,11889
43,138,69,7128
38,54,140,6267
29,153,10,4941
35,155,26,5946
27,58,98,4583
34,159,36,5784
71,162,46,12232
62,94,86,10422
46,109,147,7569
94,140,118,16424
63,33,141,10512
76,116,94,13070
3,130,49,521
52,101,112,8714
79,75,124,13537
87,133,45,15227
68,92,107,11551
96,32,304,16799
23,86,82,3983
84,238,29,14686
38,90,104,6303
59,81,150,9908
5,79,190,780
63,134,40,10613
91,135,0,15875
33,153,47,5607
36,35,123,5978
53,46,149,8843
21,189,6,3747
12,169,1,2196
82,90,124,14089
51,132,81,8561
100,101,99,17631
25,131,99,4285
72,157,56,12406
51,140,73,8569
92,334,7,16180
62,80,100,10408
58,123,24,9832
58,96,51,9805
42,156,40,6979
10,204,18,1827
69,195,167,11824
54,191,66,9154
66,183,19,11185
85,112,76,14798
99,83,102,17457
14,74,106,2376
77,73,81,13208
51,122,91,8551
22,115,87,3839
69,282,80,11911
7,146,113,1246
46,44,212,7504
67,308,5,11483
40,34,154,6511
77,144,10,13279
69,257,105,11886
96,234,102,17001
83,289,4,14473
32,147,44,5439
64,135,148,10759
68,156,43,11615
61,57,128,10229
39,115,13,6493
53,167,28,8964
79,110,89,13572
64,57,226,10681
69,125,237,11754
99,123,62,17497
86,30,248,14875
64,114,169,10738
33,56,144,5510
32,38,153,5330
90,85,69,15700
26,176,23,4531
59,39,192,9866
2,232,55,365
89,198,19,15625
70,127,10,12089
73,86,127,12519
100,183,17,17713
1,177,15,147
10,45,177,1668
67,105,208,11280
95,219,64,16732
46,190,66,7650
51,170,43,8599
69,69,293,11698
47,101,113,7788
20,103,131,3456
83,194,99,14378
72,125,88,12374
69,139,223,11768
19,47,111,3271
29,152,11,4940
55,32,161,9223
89,175,42,15602
37,158,12,6230
85,98,90,14784
95,260,23,16773
80,95,90,13727
86,71,207,14916
85,116,72,14802
90,45,109,15660
54,84,173,9047
22,202,0,3926
43,109,98,7099
48,208,23,8080
1,108,84,78
43,98,109,7088
13,79,84,2247
92,87,254,15933
71,148,60,12218
5,74,195,775
66,39,163,11041
96,264,72,17031
92,154,187,16000
45,120,38,7451
53,183,12,8980
13,111,52,2279
49,49,166,8123
72,38,175,12287
22,173,29,3897
89,127,90,15554
43,187,20,7177
55,121,72,9312
37,100,70,6172
21,73,122,3631
94,234,24,16518
89,62,155,15489
38,59,135,6272
51,187,26,8616
2,259,28,392
18,133,62,3191
1,46,146,16
94,227,31,16511
25,46,184,4200
16,41,168,2672
98,100,56,17347
86,44,234,14889
37,92,78,6164
91,115,20,15855
20,140,94,3493
83,52,241,14236
57,50,87,9651
94,98,160,16382
94,137,121,16421
45,63,95,7394
29,51,112,4839
4,52,137,593
70,65,72,12027
28,67,98,4719
81,87,153,13875
52,124,89,8737
35,36,145,5827
64,125,158,10749
48,89,142,7961
75,162,67,12916
73,37,176,12470
35,96,85,5887
14,53,127,2355
36,93,65,6036
28,146,19,4798
63,155,19,10634
28,143,22,4795
27,67,89,4592
67,59,254,11234
52,43,170,8656
2,30,257,163
4,130,59,671
25,114,116,4268
83,124,169,14308
99,180,5,17554
45,49,109,7380
85,142,46,14828
100,165,35,17695
60,172,0,10201
38,143,51,6356
67,101,212,11276
83,216,77,14400
54,129,128,9092
33,88,112,5542
36,64,94,6007
48,121,110,7993
46,178,78,7638
41,157,59,6793
64,276,7,10900
47,71,143,7758
29,49,114,4837
13,125,38,2293
40,71,117,6548
47,211,3,7898
81,97,143,13885
26,126,73,4481
79,32,167,13494
75,43,186,12797
21,158,37,3716
64,213,70,10837
37,68,102,6140
59,129,102,9956
85,104,84,14790
9,98,103,1549
67,46,267,11221
61,159,26,10331
84,42,225,14490
85,168,20,14854
85,132,56,14818
11,228,12,2044
5,66,203,767
34,68,127,5693
47,183,31,7870
57,99,38,9700
100,124,76,17654
47,170,44,7857
19,78,80,3302
26,162,37,4517
72,162,51,12411
96,173,163,16940
89,172,45,15599
19,68,90,3292
54,48,209,9011
8,73,77,1403
8,52,98,1382
61,168,17,10340
42,105,91,6928
34,46,149,5671
9,187,14,1638
82,84,130,14083
52,187,26,8800
42,84,112,6907
51,162,51,8591
88,196,17,15439
38,193,1,6406
54,111,146,9074
69,128,234,11757
73,44,169,12477
7,79,180,1179
32,156,35,5448
72,187,26,12436
78,150,81,13410
92,85,256,15931
61,150,35,10322
30,156,38,5078
52,35,178,8648
95,66,217,16579
31,88,146,5175
60,113,59,10142
79,102,97,13564
4,148,41,689
22,126,76,3850
40,48,140,6525
100,58,142,17588
39,110,18,6488
86,268,10,15113
60,116,56,10145
81,40,200,13828
43,164,43,7154
93,98,57,16256
40,133,55,6610
64,278,5,10902
31,92,142,5179
67,218,95,11393
25,195,35,4349
72,81,132,12330
11,68,172,1884
94,256,2,16540
98,88,68,17335
15,41,166,2494
35,156,25,5947
17,225,51,3036
34,152,43,5777
69,166,196,11795
5,144,125,845
52,121,92,8734
69,287,75,11916
72,130,83,12379
69,242,120,11871
72,166,47,12415
48,95,136,7967
96,258,78,17025
83,83,210,14267
44,172,20,7340
81,103,137,13891
88,195,18,15438
3,145,34,536
92,143,198,15989
43,147,60,7137
17,153,123,2964
15,76,131,2529
94,45,213,16329
34,147,48,5772
6,107,81,1048
43,55,152,7045
11,144,96,1960
15,77,130,2530
66,136,66,11138
85,30,158,14716
50,169,29,8429
29,129,34,4917
84,223,44,14671
55,134,59,9325
87,74,104,15168
35,110,71,5901
49,212,3,8286
25,105,125,4259
79,138,61,13600
87,63,115,15157
84,140,127,14588
94,185,73,16469
94,249,9,16533
34,31,164,5656
73,120,93,12553
36,154,4,6097
35,116,65,5907
45,42,116,7373
17,167,109,2978
25,71,159,4225
42,179,17,7002
41,85,131,6721
47,155,59,7842
97,34,168,17108
74,69,97,12686
49,190,25,8264
46,233,23,7693
77,100,54,13235
88,123,90,15366
71,41,167,12111
18,80,115,3138
50,65,133,8325
100,140,60,17670
81,193,47,13981
71,195,13,12265
96,319,17,17086
67,246,67,11421
10,203,19,1826
33,94,106,5548
52,172,41,8785
65,39,114,10917
72,80,133,12329
3,169,10,560
89,171,46,15598
24,71,76,4107
74,160,6,12777
50,175,23,8435
89,33,184,15460
32,143,48,5435
26,82,117,4437
62,54,126,10382
51,168,45,8597
8,112,38,1442
50,193,5,8453
26,51,148,4406
98,89,67,17336
10,66,156,1689
100,93,107,17623
59,90,141,9917
96,85,251,16852
76,168,42,13122
35,171,10,5962
15,43,164,2496
88,61,152,15304
86,251,27,15096
83,114,179,14298
91,72,63,15812
2,207,80,340
14,106,74,2408
58,84,63,9793
86,239,39,15084
92,290,51,16136
34,157,38,5782
27,51,105,4576
21,167,28,3725
64,124,159,10748
16,154,55,2785
57,114,23,9715
64,75,208,10699
97,151,51,17225
6,71,117,1012
31,193,41,5280
29,107,56,4895
59,131,100,9958
74,126,40,12743
43,131,76,7121
40,72,116,6549
23,140,28,4037
94,116,142,16400
1,178,14,148
2,152,135,285
99,65,120,17439
51,126,87,8555
79,97,102,13559
71,65,143,12135
93,75,80,16233
57,131,6,9732
75,163,66,12917
89,36,181,15463
41,134,82,6770
26,88,111,4443
45,115,43,7446
2,103,184,236
98,137,19,17384
64,130,153,10754
43,133,74,7123
92,286,55,16132
60,94,78,10123
80,79,106,13711
75,190,39,12944
17,272,4,3083
98,129,27,17376
61,122,63,10294
4,91,98,632
41,177,39,6813
15,40,167,2493
16,34,175,2665
94,115,143,16399
73,165,48,12598
94,160,98,16444
93,99,56,16257
63,47,127,10526
60,31,141,10060
85,102,86,14788
69,182,180,11811
80,121,64,13753
70,113,24,12075
95,130,153,16643
89,196,21,15623
25,57,173,4211
82,110,104,14109
57,85,52,9686
63,114,60,10593
22,150,52,3874
56,69,206,9424
64,229,54,10853
16,186,23,2817
92,97,244,15943
99,57,128,17431
31,162,72,5249
51,104,109,8533
45,95,63,7426
72,96,117,12345
94,218,40,16502
94,92,166,16376
67,78,235,11253
96,287,49,17054
58,68,79,9777
10,112,110,1735
45,66,92,7397
65,137,16,11015
84,36,231,14484
25,101,129,4255
92,138,203,15984
14,173,7,2475
64,132,151,10756
100,184,16,17714
21,155,40,3713
87,69,109,15163
41,68,148,6704
10,181,41,1804
4,166,23,707
67,63,250,11238
96,277,59,17044
31,102,132,5189
95,79,204,16592
32,180,11,5472
86,138,140,14983
1,102,90,72
82,211,3,14210
47,156,58,7843
73,207,6,12640
82,53,161,14052
76,77,133,13031
99,67,118,17441
30,179,15,5101
41,128,88,6764
55,191,2,9382
84,175,92,14623
64,169,114,10793
6,184,4,1125
7,141,118,1241
92,68,273,15914
69,165,197,11794
14,47,133,2349
94,244,14,16528
68,84,115,11543
77,151,3,13286
40,125,63,6602
71,130,78,12200
92,62,279,15908
41,144,72,6780
90,118,36,15733
58,60,87,9769
70,136,1,12098
69,292,70,11921
25,204,26,4358
82,115,99,14114
7,243,16,1343
100,187,13,17717
95,67,216,16580
45,90,68,7421
51,203,10,8632
40,175,13,6652
6,159,29,1100
64,205,78,10829
54,197,60,9160
53,44,151,8841
57,137,0,9738
44,159,33,7327
46,162,94,7622
6,46,142,987
64,34,249,10658
17,41,235,2852
69,66,296,11695
53,56,139,8853
86,151,127,14996
4,89,100,630
75,206,23,12960
7,149,110,1249
18,121,74,3179
3,91,88,482
58,67,80,9776
86,177,101,15022
75,114,115,12868
84,129,138,14577
57,53,84,9654
17,229,47,3040
30,88,106,5010
95,115,168,16628
42,177,19,7000
19,49,109,3273
89,99,118,15526
44,59,133,7227
21,125,70,3683
41,38,178,6674
41,171,45,6807
72,88,125,12337
99,138,47,17512
7,216,43,1316
76,192,18,13146
18,167,28,3225
6,131,57,1072
28,163,2,4815
94,53,205,16337
64,199,84,10823
86,172,106,15017
58,143,4,9852
34,127,68,5752
63,138,36,10617
77,136,18,13271
96,228,108,16995
82,95,119,14094
27,91,65,4616
18,39,156,3097
71,98,110,12168
97,186,16,17260
42,46,150,6869
7,200,59,1300
44,117,75,7285
87,128,50,15222
38,71,123,6284
93,115,40,16273
86,49,229,14894
80,41,144,13673
59,73,158,9900
33,41,159,5495
31,204,30,5291
56,245,30,9600
59,210,21,10037
10,175,47,1798
71,79,129,12149
57,66,71,9667
31,116,118,5203
49,153,62,8227
30,125,69,5047
39,63,65,6441
51,207,6,8636
49,31,184,8105
89,173,44,15600
14,57,123,2359
43,112,95,7102
21,96,99,3654
84,46,221,14494
43,62,145,7052
95,195,88,16708
92,99,242,15945
67,196,117,11371
90,95,59,15710
7,186,73,1286
96,209,127,16976
26,90,109,4445
68,149,50,11608
12,110,60,2137
41,151,65,6787
64,204,79,10828
71,138,70,12208
72,40,173,12289
59,46,185,9873
86,160,118,15005
99,152,33,17526
94,128,130,16412
96,65,271,16832
81,171,69,13959
92,207,134,16053
78,207,24,13467
42,71,125,6894
59,57,174,9884
21,52,143,3610
64,109,174,10733
69,198,164,11827
51,135,78,8564
43,161,46,7151
5,262,7,963
36,69,89,6012
79,183,16,13645
82,114,100,14113
29,94,69,4882
99,129,56,17503
1,170,22,140
76,122,88,13076
73,178,35,12611
70,84,53,12046
24,110,37,4146
53,109,86,8906
82,116,98,14115
42,113,83,6936
40,65,123,6542
31,156,78,5243
67,205,108,11380
59,203,28,10030
26,76,123,4431
92,307,34,16153
86,109,169,14954
2,273,14,406
49,138,77,8212
54,233,24,9196
92,326,15,16172
77,43,111,13178
63,124,50,10603
64,113,170,10737
94,241,17,16525
63,103,71,10582
54,172,85,9135
49,160,55,8234
65,144,9,11022
82,52,162,14051
68,104,95,11563
67,39,274,11214
68,97,102,11556
26,44,155,4399
31,165,69,5252
1,41,151,11
28,108,57,4760
7,77,182,1177
89,153,64,15580
86,119,159,14964
60,110,62,10139
64,69,214,10693
80,129,56,13761
17,52,224,2863
39,93,35,6471
70,95,42,12057
37,156,14,6228
54,255,2,9218
70,78,59,12040
17,178,98,2989
54,190,67,9153
66,79,123,11081
43,127,80,7117
92,135,206,15981
67,32,281,11207
42,187,9,7010
68,71,128,11530
83,113,180,14297
83,253,40,14437
94,173,85,16457
84,178,89,14626
69,131,231,11760
53,130,65,8927
73,159,54,12592
8,110,40,1440
99,148,37,17522
86,95,183,14940
17,64,212,2875
71,108,100,12178
54,145,112,9108
12,163,7,2190
95,171,112,16684
72,32,181,12281
67,164,149,11339
44,64,128,7232
21,168,27,3726
16,141,68,2772
58,107,40,9816
3,63,116,454
54,50,207,9013
49,115,100,8189
8,37,113,1367
21,154,41,3712
32,158,33,5450
8,58,92,1388
54,79,178,9042
89,211,6,15638
6,59,129,1000
85,46,142,14732
47,74,140,7761
20,200,34,3553
91,73,62,15813
24,78,69,4114
58,120,27,9829
10,44,178,1667
74,164,2,12781
18,115,80,3173
90,125,29,15740
95,70,213,16583
56,184,91,9539
97,155,47,17229
3,97,82,488
18,172,23,3230
86,79,199,14924
22,104,98,3828
64,200,83,10824
95,39,244,16552
75,221,8,12975
31,121,113,5208
47,161,53,7848
